name,visits,lat,lon,zipcode
"Walmart Neighborhood Market / 1601 W Kennedy Blvd, Tampa, FL, United States",762569,27.94564466,-82.47622909,33606
"Winn-Dixie / 2100 W Swann Ave, Tampa, FL, United States",303621,27.93609106,-82.48141671,33606
"ABC Fine Wine & Spirits / 3015 W Kennedy Blvd, Tampa, FL, United States",123340,27.94508695,-82.49200291,33606
"Walmart Neighborhood Market / 8885 N Florida Ave, Tampa, FL, United States",466143,28.0320644,-82.45770264,33604
"Winn-Dixie / 8438 N Armenia Ave, Tampa, FL, United States",360215,28.02660209,-82.48484852,33604
"Publix / 6001 N Nebraska Ave, Tampa, FL, United States",636049,28.00213797,-82.45057371,33603
"Winn-Dixie / 805 E M.L.K. Jr Blvd, Tampa, FL, United States",302500,27.98077087,-82.45260498,33603
"Publix / 243 Bayshore Blvd, Tampa, FL, United States",744894,27.9422409,-82.46048649,33602
"Publix / 1105 E. Twiggs St., Tampa, FL, United States",547971,27.95185337,-82.44859033,33602
"Publix / 3461 Lithia Pinecrest Rd, Valrico, FL, United States",1046587,27.89302512,-82.24132929,33596
"Publix / 949 E Bloomingdale Ave, Brandon, FL, United States",909561,27.89098272,-82.27012062,33596
"Publix / 5655 Circa Fishhawk Blvd, Lithia, FL, United States",623784,27.85266776,-82.25659808,33596
"The Fresh Market / 3468 Lithia Pinecrest Rd, Valrico, FL, United States",229834,27.89044519,-82.24218343,33596
"Sprouts Farmers Market / 3315 Lithia Pinecrest Rd, Valrico, FL, United States",278343,27.89590767,-82.24332602,33596
"Publix / 1971 E State Road 60, Valrico, FL, United States",1110787,27.936384,-82.25384701,33594
"Winn-Dixie / 2535 E State Road 60, Valrico, FL, United States",441574,27.93649882,-82.24287428,33594
"ABC Fine Wine & Spirits / 1405 E. Brandon Blvd., Brandon, FL, United States",65690,27.93636641,-82.26403135,33594
"Winn-Dixie / 750 W Dr Martin Luther King Jr Blvd, Seffner, FL, United States",318224,27.9795832,-82.28803021,33584
"Aldi / 10220 Big Bend Road, Riverview, FL, United States",93406,27.7924626,-82.3408426,33579
"Publix / 13154 US-301 S, Riverview, FL, United States",759792,27.79366344,-82.33312228,33579
"Publix / 14323 S US Hwy 301, Wimauma, FL, United States",759531,27.76921924,-82.33681137,33579
"Walmart Neighborhood Market / 10327 Big Bend Rd, Riverview, FL, United States",730499,27.79065709,-82.33845326,33579
"Winn-Dixie / 10665 Big Bend Rd, Riverview, FL, United States",417464,27.79021012,-82.33249894,33579
"Sprouts Farmers Market / 12960 S US Highway 301, Riverview, FL, United States",237719,27.8004751,-82.3327831,33579
"Publix / 3863 US Highway 301 S, Riverview, FL, United States",912330,27.91313327,-82.35003053,33578
"Publix / 11109 Winthrop Market St, Riverview, FL, United States",623375,27.89140461,-82.31774466,33578
"Walmart Neighborhood Market / 10863 Bloomingdale Ave, Riverview, FL, United States",559009,27.89182052,-82.31978154,33578
"Winn-Dixie / 6927 US-301, Riverview, FL, United States",316690,27.88043067,-82.32849564,33578
"Publix / 4854 Sun City Center Blvd, Sun City Center, FL, United States",606744,27.71442243,-82.33656901,33573
"Winn-Dixie / 4445 Sun City Center Blvd, Sun City Center, FL, United States",350619,27.71072319,-82.35438515,33573
"Publix / 6434 N US Highway 41, Apollo Beach, FL, United States",840135,27.77141337,-82.39221285,33572
"Winn-Dixie / 252 Harbor Village Ln, Apollo Beach, FL, United States",315372,27.7520098,-82.41257563,33572
"Publix / 5052 N Highway 41, Apollo Beach, FL, United States",665917,27.73749258,-82.43036531,33570
"Winn-Dixie / 1023 N US Highway 41, Ruskin, FL, United States",262166,27.72723122,-82.43239055,33570
"Publix / 11460 S US Highway 301, Riverview, FL, United States",862633,27.83354615,-82.3266636,33569
"Publix / 11667 Boyette Rd, Riverview, FL, United States",666763,27.85213232,-82.30412643,33569
"Aldi / 3021 James L Redman Pkwy, Plant City, FL, United States",272094,27.97903618,-82.123069,33566
"Publix / 2202 James L Redman Pkwy, Plant City, FL, United States",1269333,27.99089806,-82.1198821,33566
"Winn-Dixie / 205 W Alexander St, Plant City, FL, United States",650201,27.98704363,-82.12346293,33566
"Publix / 2515 Thonotosassa Rd, Plant City, FL, United States",1283020,28.02395149,-82.1504762,33563
"Aldi / 2215 Sun Vista Drive, Lutz, FL, United States",333749,28.19037297,-82.39582394,33559
"Publix / 2121 Collier Pkwy, Land O Lakes, FL, United States",1480572,28.18831132,-82.43902785,33559
"Publix / 18901 FL-54, Lutz, FL, United States",930785,28.19513699,-82.5029637,33558
"Winn-Dixie / 17649 Gunn Hwy, Odessa, FL, United States",198079,28.12726327,-82.57408749,33556
"Publix / 16560 N Nebraska Ave, Lutz, FL, United States",710547,28.1062406,-82.45946596,33549
"Winn-Dixie / 18407 N US Highway 41, Lutz, FL, United States",244988,28.14042039,-82.46172225,33549
"Publix / 3939 Van Dyke Rd, Lutz, FL, United States",755499,28.12948713,-82.50396061,33548
"Publix / 19221 N Dale Mabry Hwy, Lutz, FL, United States",635553,28.15647615,-82.48109082,33548
"Publix / 5642 FishHawk Crossing Blvd, Lithia, FL, United States",916370,27.85334581,-82.20493112,33547
"Winn-Dixie / 16751 Fishhawk Blvd, Lithia, FL, United States",357759,27.86105834,-82.20070194,33547
"Publix / 5400 Bruce B Downs Blvd, Wesley Chapel, FL, United States",945186,28.23568101,-82.34698714,33544
"Winn-Dixie / 27301 Wesley Chapel Blvd, Wesley Chapel, FL, United States",447786,28.2399235,-82.36472708,33544
"Publix / 1920 FL-581, Wesley Chapel, FL, United States",1281259,28.18463418,-82.35076969,33543
"Publix / 7838 Gall Blvd, Zephyrhills, FL, United States",877443,28.27144668,-82.18596246,33542
"Winn-Dixie / 38901 County Road 54 East, Zephyrhills, FL, United States",296248,28.25327569,-82.17323275,33542
"Publix / 32765 Eiland Blvd, Zephyrhills, FL, United States",573471,28.2220335,-82.24857947,33541
"Winn-Dixie / 36348 State Road 54, Zephyrhills, FL, United States",185288,28.22887478,-82.21458438,33541
"Publix / 11830 US Hwy 301, Dade City, FL, United States",829837,28.32975711,-82.18570797,33525
"Winn-Dixie / 12649 US Highway 301, Dade City, FL, United States",357880,28.34215839,-82.1891765,33525
"Winn-Dixie / 1122 N Main St, Bushnell, FL, United States",379141,28.68243681,-82.11237963,33513
"Aldi / 1945 W Lumsden Rd, Brandon, FL, United States",260062,27.92130592,-82.31646186,33511
"Aldi / 620 E Brandon Blvd, Brandon, FL, United States",207800,27.9386476,-82.27617205,33511
"Publix / 11255 Causeway Blvd, Brandon, FL, United States",946825,27.92131899,-82.32364973,33511
"Publix / 939 W Brandon Blvd, Brandon, FL, United States",605895,27.93558904,-82.29749956,33511
"Total Wine & More / 11211 Causeway Blvd, Brandon, FL, United States",380139,27.92125932,-82.32568585,33511
"Walmart Neighborhood Market / 901 Lithia Pinecrest Rd, Brandon, FL, United States",296199,27.92546142,-82.27016993,33511
"Publix / 1220 Kingsway Rd, Brandon, FL, United States",1109383,27.95866938,-82.27917514,33510
"Publix / 11782 E Dr Martin Luther King Jr Blvd, Seffner, FL, United States",814038,27.98276815,-82.29896497,33510
"Winn-Dixie / 11230 M Luther King Blvd, Seffner, FL, United States",344668,27.98302605,-82.3085635,33510
"Publix / 9720 Clint Moore Rd, Boca Raton, FL, United States",1349055,26.40766563,-80.20011603,33498
"The Fresh Market / 20409 State Road 7, Sandalfoot Cove, FL, United States",321886,26.37197488,-80.20536358,33498
"Publix / 3003 Yamato Rd Ste C9, Boca Raton, FL, United States",916611,26.39553617,-80.14707141,33496
"Publix / 7431 N Federal Hwy, Boca Raton, FL, United States",708479,26.41564848,-80.07625967,33487
"Publix / 4141 N Federal Hwy, Boca Raton, FL, United States",510509,26.38691697,-80.07808831,33487
"The Fresh Market / 5540 N Military Trl, Boca Raton, FL, United States",462171,26.39935414,-80.12030494,33487
"Walmart Neighborhood Market / 3001 S Federal Hwy, Delray Beach, FL, United States",431792,26.42584545,-80.07174351,33487
"ABC Fine Wine & Spirits / 6998 N. Federal Hwy, Boca Raton, FL, United States",24617,26.41169423,-80.07543856,33487
"Publix / 1339 W Palmetto Park Rd, Boca Raton, FL, United States",681000,26.35324149,-80.11195133,33486
"Total Wine & More / 5050 Town Center Circle, Boca Raton, FL, United States",416010,26.36358195,-80.12240143,33486
"Aldi / 4801 Linton Blvd, Delray Beach, FL, United States",206950,26.44043411,-80.12139013,33484
"Publix / 16130 Jog Rd, Delray Beach, FL, United States",761981,26.43747813,-80.14505376,33484
"Publix / 13860 Jog Rd, West Delray Beach, FL, United States",404439,26.47121779,-80.14558382,33484
"Winn-Dixie / 14595 S Military Trl Ste 100, Delray Beach, FL, United States",330111,26.4591741,-80.12514287,33484
"ABC Fine Wine & Spirits / 6180 W Atlantic Ave., Delray Beach, FL, United States",32844,26.45320061,-80.14172688,33484
"Publix / 10142 W Indiantown Rd, Jupiter, FL, United States",905166,26.93905324,-80.19240756,33478
"Publix / 95 S US Highway 1, Jupiter, FL, United States",436068,26.93322452,-80.07730486,33477
"Publix / 4060 S US Highway 1, Jupiter, FL, United States",409504,26.89420163,-80.06174015,33477
"The Fresh Market / 311 E Indiantown Rd, Jupiter, FL, United States",342207,26.9347175,-80.08779903,33477
"Publix / 12425 Hagen Ranch Rd, Boynton Beach, FL, United States",542443,26.49164946,-80.16603452,33473
"Publix / 8780 W Boynton Beach Blvd, Boynton Beach, FL, United States",775860,26.525491,-80.18529325,33472
Winn-Dixie / United States,240306,26.52918428,-80.18609342,33472
"Publix / 7050 Seminole Pratt Whitney Rd, Loxahatchee, FL, United States",1144997,26.78102216,-80.29236437,33470
"Publix / 500 N US Highway 1, Tequesta, FL, United States",725763,26.96730594,-80.08857797,33469
"Publix / 9855 Lake Worth Rd, Lake Worth, FL, United States",872917,26.61905953,-80.20164112,33467
"Publix / 7745 Lake Worth Rd, Lake Worth, FL, United States",607571,26.61885133,-80.16858797,33467
"Walmart Neighborhood Market / 4105 State Road 7, Wellington, FL, United States",691448,26.6185136,-80.20708115,33467
"Aldi / 4730 Hypoluxo Rd, Lake Worth, FL, United States",387009,26.57132496,-80.11769616,33463
"Publix / 5970 S Jog Rd, Lake Worth, FL, United States",1004926,26.5906745,-80.14501195,33463
"Publix / 4849 S Military Trl, Greenacres, FL, United States",918517,26.60596458,-80.11543214,33463
"Walmart Neighborhood Market / 6177 Jog Rd, Lake Worth, FL, United States",745984,26.58750359,-80.14846568,33463
"Walmart Neighborhood Market / 3911 Jog Rd, Greenacres, FL, United States",591700,26.62138977,-80.14771654,33463
"Winn-Dixie / 6600 Hypoluxo Rd, Lake Worth, FL, United States",713399,26.5713506,-80.14833466,33463
"Publix / 4770 N Congress Ave, Boynton Beach, FL, United States",923284,26.57121822,-80.08741722,33462
"Publix / 1589 Lantana Rd, Lantana, FL, United States",808789,26.58881708,-80.06724711,33462
"Publix / 262 S Ocean Blvd, Manalapan, FL, United States",247231,26.58280449,-80.04051334,33462
"Winn-Dixie / 1491 S Dixie Hwy, Lantana, FL, United States",345620,26.57278049,-80.05541671,33462
"Aldi / 3403 S Congress Ave, Palm Springs, FL, United States",74185,26.6260853,-80.09044433,33461
"Publix / 1700 S Congress Ave, Palm Springs, FL, United States",1332771,26.63854042,-80.08678563,33461
"Publix / 214 N Dixie Hwy, Lake Worth, FL, United States",673128,26.61858185,-80.0569064,33460
"Aldi / 6707 W Indiantown Rd, Jupiter, FL, United States",276391,26.9359277,-80.13590497,33458
"Publix / 6330 W Indiantown Rd, Jupiter, FL, United States",853810,26.93247151,-80.13102965,33458
"Publix / 5500 Military Trl Ste 25, Jupiter, FL, United States",733117,26.8842242,-80.10627221,33458
"Publix / 17400 N Alternate A1A, Jupiter, FL, United States",636297,26.93274539,-80.09195288,33458
"Publix / 123 Honeybell Way, Jupiter, FL, United States",481181,26.91187398,-80.10187062,33458
"ABC Fine Wine & Spirits / 1260 W Indiantown Road, Jupiter, FL, United States",45875,26.93357983,-80.11733616,33458
"Sprouts Farmers Market / 3757 Military Trail, Jupiter, FL, United States",553563,26.89872431,-80.10149838,33458
"Publix / 11750 SE Federal Hwy, Hobe Sound, FL, United States",747109,27.06090524,-80.13946625,33455
"Winn-Dixie / 8867 SE Bridge Rd, Hobe Sound, FL, United States",314601,27.06170592,-80.13471223,33455
"Publix / 8899 Hypoluxo Rd, Lake Worth, FL, United States",856057,26.56881736,-80.18738284,33449
"ABC Fine Wine & Spirits / 5852 South State Road 7, Lake Worth, FL, United States",43705,26.59367641,-80.20462148,33449
"Publix / 555 NE 5th Ave, Delray Beach, FL, United States",537169,26.4710763,-80.06756605,33447
"Publix / 9239 W Atlantic Ave, Delray Beach, FL, United States",538784,26.45519799,-80.19143448,33446
"Publix / 7375 W Atlantic Ave, Delray Beach, FL, United States",473031,26.45556474,-80.1614227,33446
"Publix / 4771 W Atlantic Ave, Delray Beach, FL, United States",972158,26.45969916,-80.11896971,33445
"Walmart Neighborhood Market / 12700 S Military Trl, Delray Beach, FL, United States",645036,26.48906845,-80.12130945,33445
"Publix / 1538 S Federal Hwy, Delray Beach, FL, United States",545120,26.44382083,-80.07059258,33444
"The Fresh Market / 1727 S Federal Hwy, Delray Beach, FL, United States",236735,26.44055644,-80.06940163,33444
"Trader Joe's / 1851 S Federal Hwy, Delray Beach, FL, United States",672562,26.43926894,-80.07024412,33444
"Whole Foods Market / 680 Linton Blvd, Delray Beach, Delray Beach, FL, United States",815893,26.43922575,-80.07964177,33444
"Publix / 1337 S Military Trl, Deerfield Beach, FL, United States",523840,26.30192124,-80.13514021,33442
"Walmart Neighborhood Market / 1101 S Military Trl, Deerfield Beach, FL, United States",944260,26.30298599,-80.13202684,33442
"Publix / 150 S Federal Hwy, Deerfield Beach, FL, United States",984799,26.31508865,-80.08832364,33441
"Winn-Dixie / 1019 S Federal Hwy, Fort Lauderdale, FL, United States",327292,26.30383265,-80.09503814,33441
"Sprouts Farmers Market / 930 S Federal Hwy, Deerfield Beach, FL, United States",314903,26.30584619,-80.09180494,33441
"Publix / 6627 W Boynton Beach Blvd, Boynton Beach, FL, United States",789778,26.52951838,-80.14979651,33437
"Publix / 10935 Jog Rd, Boynton Beach, FL, United States",579593,26.51456278,-80.14971305,33437
"Publix / 8340 S Jog Rd, Boynton Beach, FL, United States",461297,26.55100131,-80.14947614,33437
"Aldi / 3452 W. Boynton Beach Blvd, Boynton Beach, FL, United States",63477,26.5271991,-80.0984202,33436
"Publix / 4966 Le Chalet Blvd, Boynton Beach, FL, United States",847954,26.55403574,-80.12215887,33436
"Walmart Neighborhood Market / Northwest 2nd Avenue, Boynton Beach, Florida, United States",544660,26.5292614,-80.12022959,33436
"Publix / 501 SE 18th Ave, Boynton Beach, FL, United States",937749,26.51278227,-80.06149305,33435
"Publix / 1005 Gateway Blvd, Boynton Beach, FL, United States",845275,26.55152069,-80.07422202,33435
"Publix / 7060 W Palmetto Park Rd, Boca Raton, FL, United States",1323587,26.34745317,-80.15736006,33433
"Publix / 21230 Saint Andrews Blvd, Boca Raton, FL, United States",712534,26.36198046,-80.13584949,33433
"Winn-Dixie / 7024 Beracasa Way, Boca Raton, FL, United States",466128,26.35303913,-80.15545947,33433
"Publix / 1001 S Federal Hwy, Boca Raton, FL, United States",828962,26.34037867,-80.08754574,33432
"The Fresh Market / 100 W Camino Real, Boca Raton, FL, United States",246572,26.34006059,-80.09010309,33432
"Trader Joe's / 855 S Federal Hwy, Boca Raton, FL, United States",819330,26.34216106,-80.08725639,33432
"Publix / 1968 NE 5th Ave, Boca Raton, FL, United States",812403,26.36849456,-80.07621951,33431
"Whole Foods Market / 1400 Glades Rd Ste 110, Boca Raton, FL, United States",1504105,26.36583775,-80.11465622,33431
"Winn-Dixie / 900 S Main St, Belle Glade, FL, United States",564556,26.67511571,-80.67228957,33430
"Aldi / 21759  State Road 7, Boca Raton, FL, United States",340853,26.35143004,-80.20460366,33428
"Publix / 9846 Glades Rd, Boca Raton, FL, United States",1049413,26.36475192,-80.20101327,33428
"Publix / 11650 W Palmetto Park Rd, Boca Raton, FL, United States",690261,26.34715687,-80.23225518,33428
"Publix / 22973 State Road 7, Boca Raton, FL, United States",594796,26.33486058,-80.20430497,33428
"ABC Fine Wine & Spirits / 9894 Glades Rd, Palm Beach, FL, United States",100377,26.36723796,-80.20095503,33428
"Publix / 133 N Congress Ave, Boynton Beach, FL, United States",976263,26.52651246,-80.09202818,33426
"Total Wine & More / 850 Congress Avenue, Boynton Beach, FL, United States",332659,26.53509415,-80.08972583,33426
"ABC Fine Wine & Spirits / 1531 Boynton Beach Blvd., Boynton Beach, FL, United States",65167,26.52804677,-80.09320903,33426
"Publix / 4075 N Haverhill Rd, West Palm Beach, FL, United States",726669,26.73753885,-80.11973767,33417
"Publix / 926 S Military Trl, West Palm Beach, FL, United States",883405,26.66441519,-80.11049031,33415
"Walmart Neighborhood Market / 4400 Forest Hill Blvd., Palm Springs, FL, United States",682900,26.65017253,-80.11065788,33415
"Aldi / 15439 Southern Blvd., Loxahatchee Groves, FL, United States",301701,26.68398369,-80.28929031,33414
"Publix / 15625 Southern Blvd, Loxahatchee Groves, FL, United States",866051,26.68468542,-80.29231037,33414
"Publix / 11977 Southern Blvd, Royal Palm Beach, FL, United States",805186,26.68362345,-80.2453043,33414
"Publix / 13880 Wellington Trce, Wellington, FL, United States",748702,26.66045042,-80.2655497,33414
"Publix / 11950 Forest Hill Blvd, Wellington, FL, United States",744940,26.65165523,-80.23545516,33414
"The Fresh Market / 10640 Forest Hill Blvd, Wellington, FL, United States",249086,26.64976227,-80.21567212,33414
"Trader Joe's / 2877 South State Rd 7, Wellington, FL, United States",708994,26.63692444,-80.20569006,33414
"Whole Foods Market / 2635 S State Road 7, Wellington, FL, United States",907618,26.64128134,-80.20633891,33414
"ABC Fine Wine & Spirits / 11999 Southern Blvd., West Palm Beach, FL, United States",66928,26.6823445,-80.2461755,33414
"Aldi / 3401 S. Jog Rd, Greenacres, FL, United States",293414,26.6257193,-80.1468428,33413
"Publix / 6790 Forest Hill Blvd, Greenacres, FL, United States",963126,26.64895261,-80.14779185,33413
"Total Wine & More / 960 South State Road 7, Wellington, FL, United States",273927,26.66411142,-80.20082813,33413
"Sprouts Farmers Market / 820 S State Rd 7, Wellington, FL, United States",350351,26.66567246,-80.20074113,33413
"Publix / 10130 Northlake Blvd, West Palm Beach, FL, United States",762431,26.8101168,-80.19898338,33412
"Publix / 127 S State Road 7, Royal Palm Beach, FL, United States",984236,26.67544987,-80.20554953,33411
"Publix / 1180 Royal Palm Beach Blvd, Royal Palm Beach, FL, United States",857367,26.70777438,-80.22696365,33411
"Publix / 6820 Okeechobee Blvd, West Palm Beach, FL, United States",810799,26.70582522,-80.15073851,33411
"Publix / 8989 Okeechobee Blvd, West Palm Beach, FL, United States",727816,26.71057796,-80.1839614,33411
"Walmart Neighborhood Market / 6901 Okeechobee Blvd, West Palm Beach, FL, United States",474322,26.71032896,-80.15028116,33411
"Winn-Dixie / 1135 Royal Palm Beach Blvd, Royal Palm Beach, FL, United States",290115,26.70755764,-80.23170606,33411
"Publix / 5410 Donald Ross Rd, Palm Beach Gardens, FL, United States",1026141,26.88079787,-80.11796985,33410
"Publix / 6251 PGA Blvd, Palm Beach Gardens, FL, United States",843452,26.8418101,-80.13342316,33410
"Publix / 10913 N Military Trl, Palm Beach Gardens, FL, United States",794372,26.83953653,-80.10643098,33410
"Publix / 4101 Hood Rd, Palm Beach Gardens, FL, United States",693290,26.86542103,-80.09724265,33410
"Total Wine & More / 11221 Legacy Avenue, Palm Beach Gardens, FL, United States",353129,26.84040831,-80.09327188,33410
"Trader Joe's / 2560 PGA Blvd, Palm Beach Gardens, FL, United States",754631,26.84379472,-80.07431718,33410
"Whole Foods Market / 11701 Lake Victoria Gardens Ave, Palm Beach Gardens, FL, United States",991086,26.84830191,-80.09427296,33410
"Aldi / 2481 Okeechobee Blvd, West Palm Beach, FL, United States",300961,26.70772863,-80.08946409,33409
"Publix / 831 Village Blvd, West Palm Beach, FL, United States",1256708,26.71409005,-80.10206804,33409
"Publix / 2895 N Military Trl, West Palm Beach, FL, United States",707040,26.71999722,-80.11257359,33409
"Whole Foods Market / 1845 Palm Beach Lakes Blvd, West Palm Beach, FL, United States",886823,26.72070096,-80.08930234,33409
"Publix / 11566 US Highway 1, Palm Beach Gardens, FL, United States",716798,26.84511895,-80.05948342,33408
"Publix / 828 Southern Blvd, West Palm Beach, FL, United States",961554,26.67452098,-80.06186633,33405
"Publix / 500 Belvedere Rd, West Palm Beach, FL, United States",361978,26.6894902,-80.05650643,33405
"Winn-Dixie / 7915 S Dixie Hwy, West Palm Beach, FL, United States",468136,26.64681034,-80.05800307,33405
"ABC Fine Wine & Spirits / 3323 S. Dixie Hwy, West Palm Beach, FL, United States",42772,26.6816825,-80.054809,33405
"Publix / 228 Blue Heron Blvd, Riviera Beach, FL, United States",577455,26.7836958,-80.0506475,33404
"Aldi / 220 N Congress Ave, Lake Park, FL, United States",227275,26.79827778,-80.08431479,33403
"Publix / 4200 Northlake Blvd, Palm Beach Gardens, FL, United States",878755,26.80600623,-80.1010261,33403
"Publix / 374 Northlake Blvd, North Palm Beach, FL, United States",748739,26.80466292,-80.05851908,33403
"Publix / 9900 Alternate A1A, Palm Beach Gardens, FL, United States",721085,26.8226109,-80.08296548,33403
"Winn-Dixie / 8924 N Military Trl, Palm Beach Gardens, FL, United States",214773,26.8066855,-80.10487712,33403
"ABC Fine Wine & Spirits / 4155 Northlake Blvd., Palm Beach Gardens, FL, United States",62829,26.80985097,-80.10039939,33403
"Publix / 135 Bradley Pl, Palm Beach, FL, United States",896710,26.71976787,-80.03961014,33401
"Publix / 375 S Rosemary Ave, West Palm Beach, FL, United States",457424,26.71075999,-80.05752893,33401
"Publix / 9300 W Commercial Blvd, Sunrise, FL, United States",1084668,26.19238208,-80.27438381,33351
"Publix / 10155 W Oakland Park Blvd, Sunrise, FL, United States",1055492,26.17076644,-80.28671637,33351
"Aldi / 1707 E Commercial Blvd, Fort Lauderdale, FL, United States",276390,26.18969217,-80.12408137,33334
"Publix / 1003 E Commercial Blvd, Oakland Park, FL, United States",1004983,26.19098057,-80.13439716,33334
"Publix / 950 E Commercial Blvd, Oakland Park, FL, United States",765116,26.18786331,-80.13491641,33334
"Publix / 100 W Oakland Park Blvd, Wilton Manors, FL, United States",686093,26.16562971,-80.14797479,33334
"Publix / 4567 Weston Rd, Weston, FL, United States",930437,26.06501387,-80.36460885,33331
"Publix / 4901 SW 148th Ave, Davie, FL, United States",626180,26.05982494,-80.34812577,33331
"Publix / 19441 Sheridan St, Fort Lauderdale, FL, United States",599627,26.03076389,-80.40765788,33331
"Publix / 5656 S Flamingo Rd, Cooper City, FL, United States",979292,26.04680929,-80.31090308,33330
"Publix / 10018 Griffin Rd, Cooper City, FL, United States",928956,26.06291138,-80.28156396,33328
"Publix / 4701 S University Dr, Davie, FL, United States",567096,26.06239482,-80.25351184,33328
"Publix / 2465 Glades Cir, Weston, FL, United States",601076,26.1391226,-80.42064111,33327
"Publix / 294 Indian Trace, Weston, FL, United States",1129925,26.11808959,-80.39170833,33326
"Publix / 1601 Promenade Blvd, Weston, FL, United States",1025310,26.09827815,-80.38090499,33326
"Publix / 1170 Weston Rd, Weston, FL, United States",953154,26.10438706,-80.36310786,33326
"Publix / 225 S Flamingo Rd, Plantation, FL, United States",850239,26.11678093,-80.3158781,33325
"Publix / 13700 W State Road 84, Davie, FL, United States",462005,26.11644981,-80.33274065,33325
"Winn-Dixie / 11290 W State Road 84, Davie, FL, United States",576690,26.10911978,-80.29983176,33325
"Publix / 1181 S University Dr, Plantation, FL, United States",1188051,26.10661369,-80.251595,33324
"Publix / 8842 W State Road 84, Davie, FL, United States",705730,26.10076346,-80.26668208,33324
"Publix / 550 N Pine Island Rd, Plantation, FL, United States",664860,26.12735497,-80.26149453,33324
"Total Wine & More / 801 South University Drive #G100, Plantation, FL, United States",306673,26.11130898,-80.25329417,33324
"Whole Foods Market / 1903 South University Drive, Davie, FL, United States",1379308,26.09651335,-80.25191872,33324
"Aldi / 12190 W Sunrise Blvd, Plantation, FL, United States",321452,26.14457564,-80.31115557,33323
"Publix / 12500 W Sunrise Blvd, Sunrise, FL, United States",1169984,26.1440663,-80.31555444,33323
"The Fresh Market / 12171 W Sunrise Blvd, Plantation, FL, United States",355692,26.14663465,-80.3105727,33323
"ABC Fine Wine & Spirits / 2611 NW 124 Ave, Sunrise, FL, United States",89861,26.15599002,-80.31513957,33323
"Publix / 8101 W Sunrise Blvd, Plantation, FL, United States",841405,26.14915958,-80.25901911,33322
"Walmart Neighborhood Market / 1885 N Pine Island Rd, Lauderhill, FL, United States",410864,26.14936536,-80.27013175,33322
"Winn-Dixie / 901 N Nob Hill Rd, Plantation, FL, United States",551755,26.1347793,-80.28885222,33322
"Aldi / 7050 N University Dr, Tamarac, FL, United States",278111,26.20935874,-80.25105541,33321
"Publix / 5881 N University Dr, Tamarac, FL, United States",676469,26.19690268,-80.25547124,33321
"Walmart Neighborhood Market / 6931 NW 88th Ave, Tamarac, FL, United States",665978,26.20897243,-80.27026526,33321
"Aldi / 3200 N State Rd 7, Lauderdale Lakes, FL, United States",205752,26.16687364,-80.20471989,33319
"Publix / 5855 W Oakland Park Blvd Ste 203, Lauderhill, FL, United States",1130303,26.16618185,-80.23012307,33319
"Publix / 4121 W Commercial Blvd, Tamarac, FL, United States",1050272,26.18831306,-80.20579668,33319
"Publix / 6921 W Broward Blvd, Plantation, FL, United States",1528859,26.12226749,-80.2393103,33317
"Trader Joe's / 2296 S University Dr, Davie, FL, United States",905513,26.09300536,-80.24967987,33317
"Publix / 1940 Cordova Rd, Fort Lauderdale, FL, United States",1197264,26.09716138,-80.13013736,33316
"Total Wine & More / 1906 Cordova Road, Fort Lauderdale, FL, United States",230919,26.09713395,-80.12913397,33316
"Winn-Dixie / 1625 Cordova Rd, Fort Lauderdale, FL, United States",190119,26.10177562,-80.1314639,33316
"Whole Foods Market / 501 SE 17th St, Fort Lauderdale, FL, United States",475549,26.10076904,-80.13741829,33315
"Winn-Dixie / 941 SW 24th St, Fort Lauderdale, FL, United States",391725,26.09330753,-80.15452208,33315
"Publix / 6525 Nova Dr, Davie, FL, United States",486622,26.08733381,-80.23084113,33314
"Publix / 3102 Griffin Rd, Fort Lauderdale, FL, United States",861772,26.06153852,-80.18501175,33312
"Publix / 3500 Davie Blvd, Fort Lauderdale, FL, United States",794337,26.10403291,-80.19338806,33312
"Publix / 1140 SW 36th Ave, Pompano Beach, FL, United States",870467,26.2153047,-80.17150025,33309
"Winn-Dixie / 3116 W Commercial Blvd, Fort Lauderdale, FL, United States",162927,26.18465031,-80.18861935,33309
"Publix / 1405 S Federal Hwy, Pompano Beach, FL, United States",835205,26.21274591,-80.10781108,33308
"Publix / 4703 N Ocean Dr, Lauderdale By the Sea, FL, United States",429453,26.19747685,-80.09724456,33308
"Publix / 3400 N Federal Hwy, Fort Lauderdale, FL, United States",998010,26.16963614,-80.1177335,33306
"The Fresh Market / 3820 N Federal Hwy, Fort Lauderdale, FL, United States",390019,26.17492487,-80.11865842,33306
"Winn-Dixie / 3800 N Ocean Blvd, Fort Lauderdale, FL, United States",292893,26.17463925,-80.09902452,33306
"ABC Fine Wine & Spirits / 3355 North Federal Highway, Fort Lauderdale, FL, United States",73597,26.16897895,-80.11918935,33306
"Publix / 2501 E Sunrise Blvd, Fort Lauderdale, FL, United States",728877,26.13883858,-80.11215841,33305
"Publix / 2633 N Dixie Hwy, Wilton Manors, FL, United States",603916,26.16088235,-80.13245755,33305
"Trader Joe's / 1560 N Federal Hwy, Fort Lauderdale, FL, United States",628035,26.14808291,-80.11896531,33305
"Whole Foods Market / 1996 N Federal Hwy, Fort Lauderdale, FL, United States",767631,26.15369669,-80.117589,33305
