,PROPERTY_ID,MARKETID,MARKET_NAME,SUBMARKET_CODE,SUBMARKET_NAME,COUNTY_NAME,PROPERTY_NAME,PROPERTY_PRIORNAMES,PROPERTY_ADDRESS,PROPERTY_CITY,PROPERTY_STATE,PROPERTY_ZIPCODE,lat,lon,PROPERTY_PHONE,PROPERTY_UNITS,PROPERTY_SQFT,PROPERTY_ACRES,PROPERTY_IMPRATING,PROPERTY_LOCRATING,PROPERTY_STATUS,PROPERTY_DATE_PLANNED,PROPERTY_DATE_UNDERCONSTRUCTION,PROPERTY_DATE_RENTUP,PROPERTY_DATECOMPLETED,PROPERTY_MIXEDUSE,PROPERTY_MIXEDUSE_NOTES,PROPERTY_STUDENTHOUSING,PROPERTY_AFFORDABLEHOUSING,PROPERTY_MILITARYHOUSING,PROPERTY_AGERESTRICTED,PROPERTY_FRACTUREDCONDO,PROPERTY_ADAPTIVEREUSE,PROPERTY_SINGLEFAMILYRENTAL,PROPERTY_CURRENT_OCCUPANCY,PROPERTY_CURRENT_RENT,PROPERTY_MATRIX_URL,block,tract
4539,118_41,118,Jackson,6.0,Brandon,Rankin,Windsor Lake,,100 Windsor Lake Blvd,Brandon,MS,39042,32.272999,-90.033317,6018244040.0,274,306952.0,22.86,B+,B,Completed,,,,1998-01-01 00:00:00,0.0,,N,N,N,N,,,,94.9,1151.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=118&PropertyID=41,281210208052027,28121020805
4540,118_44,118,Jackson,12.0,Ridgeland,Madison,Madison Park,"Meadows at Old Canton, Baymeadows",110 Pine Knoll Drive,Ridgeland,MS,39157,32.4016633,-90.1047472,6019567751.0,263,245162.0,14.44,C+,B-,Completed,,,,1978-01-01 00:00:00,0.0,,N,N,N,N,,,,89.0,873.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=118&PropertyID=44,280890301083002,28089030108
4541,118_51,118,Jackson,10.0,Jackson - West,Hinds,Addison Place,"Audubon Grove, Westgate Hills",3175 Robinson Road,Jackson,MS,39209,32.3063884,-90.2401322,7692436161.0,225,185776.0,20.25,C+,C,Completed,,,,1974-01-01 00:00:00,0.0,,N,N,N,N,,,,60.4,595.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=118&PropertyID=51,280490024004006,28049002400
4542,118_55,118,Jackson,5.0,Pearl,Rankin,"Colony Park I & II/Grande, The",,200 Colony Park Drive,Pearl,MS,39208,32.259325,-90.1365772,6019363660.0,280,321016.0,30.81,B+,C+,Completed,,,,1999-01-01 00:00:00,0.0,,N,N,N,N,,,,94.6,1234.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=118&PropertyID=55,281210206024016,28121020602
4543,118_59,118,Jackson,3.0,Jackson - Northeast,Hinds,Prosper Jackson,"Columns at Northtown, The, Riverchase",51 Northtown Drive,Jackson,MS,39211,32.3857308,-90.1069868,6019569443.0,280,290960.0,16.56,B+,B-,Completed,,,,1989-01-01 00:00:00,0.0,,N,N,N,N,,,,98.6,1014.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=118&PropertyID=59,280490101032008,28049010103
4544,118_6,118,Jackson,4.0,Flowood,Rankin,"Woods of Lakeland, The",,1703 Old Fannin Road,Flowood,MS,39232,32.3506299,-90.0638518,6019920100.0,236,214000.0,15.24,B-,B,Completed,,,,1985-01-01 00:00:00,0.0,,N,N,N,N,,,,97.9,889.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=118&PropertyID=6,281210203031034,28121020303
4545,119_104,119,Mobile,15.0,Saraland,Mobile,Olde Oak,,1200 Grande Oak Blvd,Saraland,AL,36571,30.7994543,-88.0811541,2516754663.0,240,216520.0,22.1,B,C+,Completed,,,,2009-01-01 00:00:00,0.0,,N,N,N,N,,,,95.8,1374.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=119&PropertyID=104,010970054003021,01097005400
4546,119_1079,119,Mobile,1.0,Mobile - Downtown,Mobile,Orange Grove Homes,,600 North Joachim Street,Mobile,AL,36603,30.7021864,-88.0483241,2514342302.0,247,215210.0,9.3,C,C,Completed,,,,1940-12-01 00:00:00,0.0,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=119&PropertyID=1079,010970004021007,01097000402
4547,119_1091,119,Mobile,12.0,Park Hill,Mobile,Highland at Spring Hill,,151 Du Rhu Drive,Mobile,AL,36608,30.69349,-88.127267,2517068880.0,252,258621.0,3.99,B+,B-,Completed,2016-08-11,2017-07-20,2017-11-17,2019-06-01 00:00:00,0.0,,N,N,N,N,,0.0,,98.4,1706.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=119&PropertyID=1091,010970033021002,01097003302
4548,119_1096,119,Mobile,5.0,South Mobile,Mobile,Grandview Pointe Phase II,,6151 Marina Drive South,Mobile,AL,36605,30.56163,-88.086221,2514437222.0,210,0.0,,,B+,Prospective,,,,,,,,,,,,0.0,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=119&PropertyID=1096,010970070001021,01097007000
4549,119_1102,119,Mobile,20.0,Daphne,Baldwin,Colonnade at Eastern Shore,,830 US Highway 98,Daphne,AL,36526,30.586493,-87.896645,2516219089.0,240,272112.0,20.0,A,B-,Completed,,2015-08-01,2016-07-15,2016-12-19 00:00:00,0.0,,N,N,N,N,,0.0,,96.7,1308.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=119&PropertyID=1102,010030108003016,01003010800
4550,119_1104,119,Mobile,3.0,Conception,Mobile,Meridian at the Port,,300 North Water Street,Mobile,AL,36602,30.698793,-88.041952,2512998779.0,267,227273.0,3.75,A,C,Completed,2016-04-05,2017-06-28,2019-08-01,2020-02-03 00:00:00,0.0,,N,N,N,N,,0.0,,92.5,1384.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=119&PropertyID=1104,010970012001203,01097001200
4551,119_1154320,119,Mobile,15.0,Saraland,Mobile,La Maison,,2955 Towneship Blvd,Saraland,AL,36571,30.798686,-88.110139,2516792955.0,216,214860.0,22.8,A-,B-,Completed,,,,2018-01-01 00:00:00,0.0,,N,N,N,N,,,,98.6,1104.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=119&PropertyID=1154320,010970061061012,01097006106
4552,119_117,119,Mobile,9.0,Airmont,Mobile,Southern Oaks,,833 South University Blvd South,Mobile,AL,36609,30.6637027,-88.1638908,2513441814.0,224,175376.0,10.26,C+,C+,Completed,,,,1975-01-01 00:00:00,0.0,,N,N,N,N,,,,92.4,786.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=119&PropertyID=117,010970032032021,01097003203
4553,119_127,119,Mobile,13.0,Wheelerville,Mobile,Linx Plaza,"Magnolia, Warren House",6964 Airport Blvd,Mobile,AL,36608,30.6855848,-88.2039248,2513427755.0,215,107180.0,7.74,C,B,Completed,,,,1977-01-01 00:00:00,0.0,,N,N,N,N,,,,97.7,668.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=119&PropertyID=127,010970036071006,01097003607
4554,119_129,119,Mobile,6.0,Crestview,Mobile,Woodside,,5089 Government Blvd,Mobile,AL,36693,30.6117337,-88.1590061,2516606674.0,240,227580.0,13.56,B,B,Completed,,,,2012-01-01 00:00:00,0.0,,N,N,N,N,,,,97.1,1218.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=119&PropertyID=129,010970030001033,01097003000
4555,119_133,119,Mobile,13.0,Wheelerville,Mobile,Huntleigh Woods,Colonial Village at Huntleigh Woods,375 Hillcrest Road,Mobile,AL,36608,30.6822936,-88.189561,2513435555.0,233,199745.0,9.1,C+,C+,Completed,,,,1977-01-01 00:00:00,0.0,,N,N,N,N,,,,99.6,913.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=119&PropertyID=133,010970036062006,01097003606
4556,119_1340938,119,Mobile,20.0,Daphne,Baldwin,"Noble at Daphne, The",,County Road 13 & US Highway 90,Daphne,AL,36526,30.65558,-87.868608,,240,0.0,28.59,,B+,Prospective,,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=119&PropertyID=1340938,010030107041004,01003010704
4557,119_14,119,Mobile,2.0,Mobile - Central,Mobile,Dauphin Gate,,3250 Dauphin Street,Mobile,AL,36606,30.692191,-88.122378,2514737224.0,220,166053.0,12.0,C,C+,Completed,,,,1972-01-01 00:00:00,0.0,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=119&PropertyID=14,010970027002037,01097002700
4558,119_140,119,Mobile,6.0,Crestview,Mobile,Sandpiper Townhomes,,4950 Government Blvd,Mobile,AL,36693,30.616609,-88.1617057,2516617075.0,253,291500.0,17.47,B-,B,Completed,,,,1974-01-01 00:00:00,0.0,,N,N,N,N,,,,96.4,1174.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=119&PropertyID=140,010970037103034,01097003710
4559,119_143,119,Mobile,2.0,Mobile - Central,Mobile,D'iberville,,2000 Springhill Avenue,Mobile,AL,36607,30.6938122,-88.0893563,2514765709.0,214,0.0,17.83,C+,B-,Completed,,,,1944-01-01 00:00:00,0.0,,N,N,N,N,,,,99.5,873.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=119&PropertyID=143,010970025021010,01097002502
4560,119_148,119,Mobile,10.0,Thorn Hill,Mobile,Regency Gates,,5700 Grelot Road,Mobile,AL,36609,30.663356,-88.1717089,2513445755.0,216,229200.0,12.0,B,C+,Completed,,,,1996-01-01 00:00:00,0.0,,N,N,N,N,,,,95.8,1100.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=119&PropertyID=148,010970037041006,01097003704
4561,119_18,119,Mobile,6.0,Crestview,Mobile,Montlimar,,1417 Azalea Road,Mobile,AL,36693,30.63156,-88.134549,2516661870.0,256,244944.0,15.69,B-,B-,Completed,,,,1982-01-01 00:00:00,0.0,,N,N,N,N,,,,98.0,707.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=119&PropertyID=18,010970030002009,01097003000
4562,119_190,119,Mobile,2.0,Mobile - Central,Mobile,Parkside at Cottage Hill,,3220 Cottage Hill Road,Mobile,AL,36606,30.6668711,-88.1226789,2514501100.0,240,253092.0,19.85,B+,B-,Completed,,,,2014-01-01 00:00:00,0.0,,N,N,N,N,,,,94.6,1402.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=119&PropertyID=190,010970029003003,01097002900
4563,119_23,119,Mobile,20.0,Daphne,Baldwin,Spanish Fort Town Center,,30000 Town Center Avenue,Spanish Fort,AL,36527,30.662618,-87.903568,2516252221.0,216,207324.0,11.41,B+,B+,Completed,,,,2008-01-01 00:00:00,0.0,,N,N,N,N,,,,97.7,1419.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=119&PropertyID=23,010030107071069,01003010707
4564,119_26,119,Mobile,9.0,Airmont,Mobile,701 South,Sutton Place,701 South University Blvd,Mobile,AL,36609,30.6650054,-88.1690856,2513445879.0,208,144295.0,9.91,C+,C+,Completed,,,,1978-01-01 00:00:00,0.0,,N,N,N,N,,,,97.6,809.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=119&PropertyID=26,010970032032015,01097003203
4565,119_27,119,Mobile,1.0,Mobile - Downtown,Mobile,South Bay,,600 South Washington Avenue,Mobile,AL,36603,30.6754887,-88.0510172,2514321517.0,224,190400.0,25.98,C+,C,Completed,,,,1979-01-01 00:00:00,0.0,,N,N,N,N,,,,96.9,721.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=119&PropertyID=27,010970011003015,01097001100
4566,119_28,119,Mobile,20.0,Daphne,Baldwin,"Vinings at Spanish Fort, The",,10407 US Highway 31,Spanish Fort,AL,36527,30.6769104,-87.8452125,2516262662.0,240,262050.0,19.82,B+,B+,Completed,,,,2008-01-01 00:00:00,0.0,,N,N,N,N,,,,100.0,1129.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=119&PropertyID=28,010030107082054,01003010708
4567,119_3,119,Mobile,10.0,Thorn Hill,Mobile,Cimarron Ridge,,6427 Grelot Road,Mobile,AL,36695,30.6594,-88.194246,2516332233.0,248,173120.0,12.0,B-,B,Completed,,,,1985-01-01 00:00:00,0.0,,N,N,N,N,,,,97.2,786.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=119&PropertyID=3,010970037051001,01097003705
4568,119_31,119,Mobile,10.0,Thorn Hill,Mobile,Marigold,Warren Inn,6501 Airport Blvd,Mobile,AL,36608,30.6788282,-88.1934496,2513420100.0,226,81826.0,3.0,C,B-,Completed,,,,1984-01-01 00:00:00,0.0,,N,N,N,N,,,,92.9,701.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=119&PropertyID=31,010970037031004,01097003703
4569,119_48,119,Mobile,10.0,Thorn Hill,Mobile,Park West,Arbors at Hillcrest,1663 Hillcrest Road,Mobile,AL,36695,30.6570108,-88.1900665,2516339277.0,280,258736.0,6.69,B-,B,Completed,,,,1977-01-01 00:00:00,0.0,,N,N,N,N,,,,93.2,857.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=119&PropertyID=48,010970037061005,01097003706
4570,119_50,119,Mobile,2.0,Mobile - Central,Mobile,"Pathways, The",,2656 Pathway Place,Mobile,AL,36606,30.678224,-88.102722,2514712446.0,244,180019.0,23.5,C+,C+,Completed,,,,1951-01-01 00:00:00,0.0,,N,N,N,N,,,,94.7,855.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=119&PropertyID=50,010970028003003,01097002800
4571,119_51,119,Mobile,20.0,Daphne,Baldwin,Ashley Gates,,912 Van Avenue,Daphne,AL,36526,30.596301,-87.900386,2516260899.0,248,270000.0,19.81,B+,B-,Completed,,,,1995-01-01 00:00:00,0.0,,N,N,N,N,,,,97.2,1307.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=119&PropertyID=51,010030108001036,01003010800
4572,119_52,119,Mobile,9.0,Airmont,Mobile,Hillcrest Estates,Country Club Woods,4031 Airport Blvd,Mobile,AL,36608,30.6741343,-88.1516061,2513446078.0,256,199680.0,12.84,C+,B-,Completed,,,,1974-01-01 00:00:00,0.0,,N,N,N,N,,,,95.7,850.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=119&PropertyID=52,010970032031006,01097003203
4573,119_59,119,Mobile,23.0,Gulf Shores,Baldwin,Alison Pointe,,9921 Bethany Drive,Foley,AL,36535,30.3687899,-87.694982,2519718811.0,256,252832.0,19.7,B+,B-,Completed,,,,2008-01-01 00:00:00,0.0,,N,P,N,N,,,,,829.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=119&PropertyID=59,010030115034007,01003011503
4574,119_6,119,Mobile,11.0,Sheldon,Mobile,"Retreat at Schillinger, The",,1313 Schillinger Road South,Mobile,AL,36695,30.6634224,-88.2247484,2512959832.0,270,263104.0,14.64,A-,B,Completed,,,,2010-01-01 00:00:00,0.0,,N,N,N,N,,,,98.1,1217.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=119&PropertyID=6,010970064113014,01097006411
4575,119_60,119,Mobile,9.0,Airmont,Mobile,Azalea Pointe,,651 Azalea Road,Mobile,AL,36609,30.658711,-88.143517,2516661738.0,208,180960.0,13.0,C,C+,Completed,,,,1973-01-01 00:00:00,0.0,,N,P,N,N,,,,,592.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=119&PropertyID=60,010970032052005,01097003205
4576,119_65,119,Mobile,10.0,Thorn Hill,Mobile,Astoria Apartment Homes,"Arlington Park, The",7070 Grelot Road,Mobile,AL,36695,30.6632827,-88.206184,2516394505.0,252,293892.0,20.3,B+,B-,Completed,,,,2002-01-01 00:00:00,0.0,,N,N,N,N,,,,100.0,1158.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=119&PropertyID=65,010970037032010,01097003703
4577,119_68,119,Mobile,13.0,Wheelerville,Mobile,Autumn Woods,,101 Foreman Road,Mobile,AL,36608,30.6888633,-88.1987301,2513435291.0,225,198470.0,26.6,C+,C+,Completed,,,,1978-01-01 00:00:00,0.0,,N,N,N,N,,,,97.3,787.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=119&PropertyID=68,010970036073006,01097003607
4578,119_95,119,Mobile,10.0,Thorn Hill,Mobile,Lenox Gates,,1500 Hillcrest Road,Mobile,AL,36695,30.659287,-88.192162,2516393600.0,228,244400.0,14.7,B,B,Completed,,,,1993-01-01 00:00:00,0.0,,N,N,N,N,,,,92.1,955.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=119&PropertyID=95,010970037051000,01097003705
4579,122_1,122,Lexington,10.0,Scott,Scott,"Mill at Georgetown, The",,115 Magnolia Drive,Georgetown,KY,40324,38.2274362,-84.5299322,5028634336.0,228,225615.0,19.05,B+,A,Completed,,,,2012-01-01 00:00:00,0.0,,N,N,N,N,,,,96.9,1324.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=122&PropertyID=1,212090403032016,21209040303
4580,122_10,122,Lexington,7.0,Lexington - South,Fayette,Tates Creek Village,,3051 Kirklevington Drive,Lexington,KY,40517,37.9900431,-84.4981937,8592723481.0,205,194820.0,12.0,B-,C+,Completed,,,,1971-01-01 00:00:00,0.0,,N,N,N,N,,,,96.6,967.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=122&PropertyID=10,210670035031001,21067003503
4581,122_1154887,122,Lexington,3.0,Lexington - Northeast,Fayette,Russell Cave,,1975 Russell Cave Road,Lexington,KY,40511,38.088935,-84.468408,,208,0.0,,,C,Prospective,,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=122&PropertyID=1154887,210670038041001,21067003804
4582,122_1155232,122,Lexington,2.0,Lexington - North,Fayette,Kearney Creek,Kearney Ridge,2559 Kearney Ridge Blvd,Lexington,KY,40511,38.111033,-84.520242,,222,0.0,,,B-,Prospective,,,,,,,,A,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=122&PropertyID=1155232,210670037042003,21067003704
4583,122_1181667,122,Lexington,8.0,Lexington - Southwest,Fayette,Gateway Lofts Lexington,,1016 South Broadway,Lexington,KY,40504,38.037833,-84.514903,,256,0.0,,,B-,Prospective,,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=122&PropertyID=1181667,210670018001000,21067001800
4584,122_12,122,Lexington,7.0,Lexington - South,Fayette,"Colony at the Oaks, The",Lighthouse Square,385 Redding Road,Lexington,KY,40517,37.9900657,-84.5055866,8592729122.0,208,175800.0,10.35,C+,C+,Completed,,,,1977-01-01 00:00:00,0.0,,N,N,N,N,,,,93.3,940.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=122&PropertyID=12,210670035031001,21067003503
4585,122_143,122,Lexington,19.0,Madison,Madison,Shawnee Trail,,200 Mt. Rushmore Drive,Richmond,KY,40475,37.759845,-84.291126,8596234061.0,214,166160.0,12.37,B-,C+,Completed,,,,1993-01-01 00:00:00,0.0,,N,N,N,N,,,,100.0,665.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=122&PropertyID=143,211510102011003,21151010201
4586,122_144,122,Lexington,7.0,Lexington - South,Fayette,Briarwood of Lexington,,1349 Centre Pkwy,Lexington,KY,40517,37.983008,-84.475997,8592723421.0,204,126684.0,9.71,C,C+,Completed,,,,1979-01-01 00:00:00,0.0,,N,A,N,A,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=122&PropertyID=144,210670034041000,21067003404
4587,122_157,122,Lexington,8.0,Lexington - Southwest,Fayette,RM Lexington,,3600 Winthrop Drive,Lexington,KY,40514,37.979297,-84.541497,8592233600.0,252,280744.0,14.77,A-,B+,Completed,,,,2013-01-01 00:00:00,0.0,,N,N,N,N,,,,100.0,1193.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=122&PropertyID=157,210670042101003,21067004210
4588,122_17,122,Lexington,6.0,Lexington - Southeast,Fayette,Triple Crown at Tates Creek,"Fairway, Cloisters on the Green",3501 Pimlico Pkwy,Lexington,KY,40517,37.9823444,-84.4703621,8592724561.0,228,196608.0,10.25,B-,C+,Completed,,,,1974-01-01 00:00:00,0.0,,N,N,N,N,,,,93.0,1033.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=122&PropertyID=17,210670034052006,21067003405
4589,122_19,122,Lexington,7.0,Lexington - South,Fayette,Pinebrook,,3650 Tates Creek Road,Lexington,KY,40517,37.980716,-84.494266,8592720645.0,208,180400.0,10.45,B-,C+,Completed,,,,1978-01-01 00:00:00,0.0,,N,N,N,N,,,,94.7,1035.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=122&PropertyID=19,210670040013000,21067004001
4590,122_197,122,Lexington,8.0,Lexington - Southwest,Fayette,Preakness,,1724 Versailles Road,Lexington,KY,40504,38.0480573,-84.5364277,8592331613.0,224,184471.0,5.85,C+,C+,Completed,,,,1969-01-01 00:00:00,0.0,,N,N,N,N,,,,98.2,814.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=122&PropertyID=197,210670019003003,21067001900
4591,122_20,122,Lexington,6.0,Lexington - Southeast,Fayette,Cove Lake Village,,3351 Cove Lake Drive,Lexington,KY,40515,37.9960133,-84.444151,8592635410.0,208,177600.0,14.39,C,B-,Completed,,,,1979-01-01 00:00:00,0.0,,N,N,N,N,,,,95.2,827.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=122&PropertyID=20,210670034071005,21067003407
4592,122_210,122,Lexington,8.0,Lexington - Southwest,Fayette,Campus Court at Red Mile,"Hunnington, Hunnington, The",935 Red Mile Road,Lexington,KY,40504,38.040979,-84.525389,8592555454.0,233,187425.0,9.12,B-,C+,Completed,,,,1985-01-01 00:00:00,0.0,,A,N,N,N,,,,,1169.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=122&PropertyID=210,210670019002002,21067001900
4593,122_218,122,Lexington,8.0,Lexington - Southwest,Fayette,Cabana Royal Arms,,2044 Georgian Way,Lexington,KY,40504,38.0302697,-84.5572541,8592770131.0,204,175047.0,13.88,C+,C+,Completed,,,,1965-01-01 00:00:00,0.0,,N,N,N,N,,,,92.2,741.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=122&PropertyID=218,210670030003002,21067003000
4594,122_23,122,Lexington,4.0,Lexington - East,Fayette,Continental Square,,1508 Continental Square,Lexington,KY,40505,38.0475331,-84.4518186,8592932270.0,236,128328.0,7.7,C,B-,Completed,,,,1965-01-01 00:00:00,0.0,,N,N,N,N,,,,91.9,729.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=122&PropertyID=23,210670032023005,21067003202
4595,122_26,122,Lexington,6.0,Lexington - Southeast,Fayette,"Resort at Lake Crossing, The",,3601 Brookewind Way,Lexington,KY,40515,37.9911066,-84.4381665,8595430341.0,208,213776.0,9.67,B,B,Completed,,,,1999-01-01 00:00:00,0.0,,N,N,N,N,,,,93.8,1280.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=122&PropertyID=26,210670034072010,21067003407
4596,122_27,122,Lexington,7.0,Lexington - South,Fayette,Spring House on the Park,,3851 Belleau Wood Drive,Lexington,KY,40517,37.9736488,-84.5112481,8592711067.0,224,197716.0,19.48,B,B-,Completed,,,,1986-01-01 00:00:00,0.0,,N,N,N,N,,,,95.5,935.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=122&PropertyID=27,210670041041006,21067004104
4597,122_28,122,Lexington,4.0,Lexington - East,Fayette,Steeplechase,,305 Lindenhurst Drive,Lexington,KY,40509,38.003958,-84.429116,8592638100.0,280,216000.0,15.8,B,B,Completed,,,,1984-01-01 00:00:00,0.0,,N,N,N,N,,,,98.2,893.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=122&PropertyID=28,210670039123008,21067003912
4598,122_29,122,Lexington,7.0,Lexington - South,Fayette,Enclave Hartland,"Park at Ariano, The, Enclave at Hartland, The",3901 Rapid Run Drive,Lexington,KY,40515,37.9648931,-84.4851695,8592454481.0,230,223842.0,15.05,B+,B-,Completed,,,,1998-01-01 00:00:00,0.0,,N,N,N,N,,,,95.7,1154.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=122&PropertyID=29,210670040031003,21067004003
4599,122_30,122,Lexington,4.0,Lexington - East,Fayette,Brighton 3050,"Summit at Brighton Place, The",3050 Helmsdale Place,Lexington,KY,40509,38.012282,-84.4231818,8595144242.0,264,267168.0,14.97,B+,B+,Completed,,,,2005-01-01 00:00:00,0.0,,N,N,N,N,,,,98.5,1075.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=122&PropertyID=30,210670039082000,21067003908
4600,122_373760,122,Lexington,9.0,Lexington - West,Fayette,Park Vista,Bradford Green,1270 Village Drive,Lexington,KY,40504,38.0515746,-84.5505137,8595545399.0,236,207700.0,9.81,C,C+,Completed,,,,1969-01-01 00:00:00,0.0,,N,N,N,N,,,,94.9,786.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=122&PropertyID=373760,210670020011000,21067002001
4601,122_396996,122,Lexington,4.0,Lexington - East,Fayette,Bourbon Court,,1800 Augusta Court,Lexington,KY,40505,38.053647,-84.443655,8592997822.0,219,169200.0,8.5,C+,C+,Completed,,,,1960-01-01 00:00:00,0.0,,N,N,N,N,,,,84.0,752.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=122&PropertyID=396996,210670032023000,21067003202
4602,122_40,122,Lexington,4.0,Lexington - East,Fayette,Colts Run Apartment Homes,,3170 Mapleleaf Drive,Lexington,KY,40509,38.0039307,-84.4239846,8592640372.0,252,258292.0,13.77,B+,B,Completed,,,,1998-01-01 00:00:00,0.0,,N,N,N,N,,,,98.0,1326.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=122&PropertyID=40,210670039122002,21067003912
4603,122_42,122,Lexington,6.0,Lexington - Southeast,Fayette,MAA Village,"Village, The",151 South Locust Hill Drive,Lexington,KY,40517,38.001971,-84.450746,8592681375.0,252,182716.0,9.95,B+,B,Completed,,,,1986-01-01 00:00:00,0.0,,N,N,N,N,,,,95.2,949.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=122&PropertyID=42,210670034022002,21067003402
4604,122_50,122,Lexington,5.0,Lexington - South Central,Fayette,Summit at Lexington,"One Hundred Chevy Chase Apartment Homes, Heritage, The",100 Lakeshore Drive,Lexington,KY,40502,38.0189986,-84.4670119,8593106940.0,244,217600.0,11.85,C+,B,Completed,,,,1969-01-01 00:00:00,0.0,,N,N,N,N,,,,73.0,827.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=122&PropertyID=50,210670023031011,21067002303
4605,122_53,122,Lexington,4.0,Lexington - East,Fayette,LC Hamburg Farms,,2498 Aristocracy Circle,Lexington,KY,40509,38.0258432,-84.4255506,8592630754.0,221,297623.0,21.16,B+,B+,Completed,,,,2005-01-01 00:00:00,0.0,,N,N,N,N,,,1.0,95.9,1574.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=122&PropertyID=53,210670039084019,21067003908
4606,122_57,122,Lexington,8.0,Lexington - Southwest,Fayette,"Wyatt, The","Collegiate Towns & Flats, The",497 Angliana Avenue,Lexington,KY,40508,38.045338,-84.513407,8593093727.0,278,297665.0,7.88,A-,C+,Completed,,,,2013-01-01 00:00:00,0.0,,A,N,N,N,,,,,1567.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=122&PropertyID=57,210670009002000,21067000900
4607,122_68,122,Lexington,10.0,Scott,Scott,Georgetown Oaks,,101 Heartwood Path,Georgetown,KY,40324,38.2297975,-84.544026,5028677867.0,216,234000.0,14.39,B,B+,Completed,,,,2002-01-01 00:00:00,0.0,,N,N,N,N,,,,89.8,952.0,matrix.pi-ei.com/PropertyDetail/All?MarketID=122&PropertyID=68,212090406072016,21209040607
